Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
2009-09-10,2009091000,6,1,2,03:45,4,2925,22,TEN,40,60,6,17,0,0,TEN,PIT,"(3:45) L.White right guard to TEN 43 for 3 yards (B.Keisel, C.Hampton).",1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.White,00-0024260,1,right,guard,NA,None,0,NA,NA,NA,B.Keisel,C.Hampton,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.015567136906269962,0.12352751909416312,0.0016493692751482717,0.18720261546912856,0.2769483055214279,0.0037785170778232556,0.391326536656039,0,0,1.8933881031955173,-0.2194037198153458,NA,NA,0.45463310468804885,0.5453668953119511,0.46466406410710304,0.535335935892897,0.5453668953119511,-0.010030959419054186,NA,NA,2009
2009-09-10,2009091000,6,1,3,03:06,4,2886,39,TEN,43,57,3,25,0,1,TEN,PIT,(3:06) (Shotgun) K.Collins pass short right to J.Gage to PIT 49 for 8 yards (J.Farrior).,1,8,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,5,3,0,right,0,NA,NA,None,0,NA,NA,J.Gage,00-0021982,1,NA,NA,NA,J.Farrior,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.01771536487247149,0.13202461061943022,0.0017607105606254842,0.1990063421846159,0.2652742929963402,0.0037459197405227676,0.3804727590259941,0,0,1.6739843833801715,1.4403735992494444,1.2393049150233835,0.20106868422606095,0.46466406410710304,0.535335935892897,0.42203440978259066,0.5779655902174093,0.535335935892897,0.04262965432451238,0.03878190594550002,0.0038477483790123612,2009
2009-09-10,2009091000,6,1,1,02:28,3,2848,38,PIT,49,49,10,30,0,0,TEN,PIT,(2:28) K.Collins pass short middle to L.White to PIT 44 for 5 yards (T.Polamalu).,1,5,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,3,2,0,middle,0,NA,NA,None,0,NA,NA,L.White,00-0024260,1,NA,NA,NA,T.Polamalu,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.014906045034133732,0.07988309606312236,4.484587341353444e-4,0.1208828622559344,0.3173975703942432,0.003296451946590389,0.46318551557184057,0,0,3.114357982629616,0.03992758002532115,-0.22221434195409095,0.2621419219794121,0.42203440978259066,0.5779655902174093,0.4237762311260247,0.5762237688739753,0.5779655902174093,-0.0017418213434340357,-0.007833123087605753,0.006091301744171718,2009
2009-09-10,2009091000,6,1,2,01:51,2,2811,37,PIT,44,44,5,30,0,1,TEN,PIT,(1:51) K.Collins pass deep left intended for K.Britt INTERCEPTED by T.Polamalu at PIT 5. T.Polamalu to PIT 21 for 16 yards (A.Hall).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Incomplete Pass,Deep,39,0,0,left,1,T.Polamalu,NA,None,0,NA,NA,NA,00-0027006,0,NA,NA,NA,A.Hall,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.01614607605157738,0.07615380609950735,4.5557826285618343e-4,0.11486424992237462,0.3355031913843643,0.0033882750345079413,0.4534888232448121,0,0,3.154285562654937,-3.798153017368672,2.0108843950354536,-5.809037412404125,0.4237762311260247,0.5762237688739753,0.4965863406903498,0.5034136593096502,0.5762237688739753,-0.0728101095643251,0.06977628360742272,-0.14258639317174782,2009
2009-09-10,2009091000,7,1,1,01:38,2,2798,13,PIT,21,79,10,2,0,0,PIT,TEN,"(1:38) W.Parker right guard to PIT 23 for 2 yards (S.Tulloch, J.Haye).",1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,right,guard,NA,None,0,NA,NA,NA,S.Tulloch,J.Haye,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.03611756432470077,0.16564747564424176,0.0056924872854360814,0.2512957244142787,0.21514648187157287,0.0033752767431647454,0.32272498971660507,0,0,0.6438674547137349,-0.4361893082598858,NA,NA,0.4965863406903498,0.5034136593096502,0.4806781137231155,0.5193218862768845,0.4965863406903498,-0.015908226967234318,NA,NA,2009
2009-09-10,2009091000,7,1,2,00:57,1,2757,41,PIT,23,77,8,3,0,0,PIT,TEN,(:57) (Shotgun) W.Parker right tackle to PIT 24 for 1 yard (C.Hope).,1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,right,tackle,NA,None,0,NA,NA,NA,C.Hope,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.0420266993883205,0.18072041927302848,0.0057274072036248,0.27281348496253927,0.20039284711564576,0.0036847844653732685,0.2946343575914679,0,0,0.20767814645384908,-0.7473066161782045,NA,NA,0.4806781137231155,0.5193218862768845,0.45608906745321753,0.5439109325467824,0.4806781137231155,-0.02458904626989794,NA,NA,2009
2009-09-10,2009091000,7,1,3,00:12,1,2712,45,PIT,24,76,7,3,0,1,PIT,TEN,(:12) (Shotgun) B.Roethlisberger pass deep right intended for S.Holmes INTERCEPTED by V.Fuller at PIT 44. V.Fuller to PIT 44 for no gain (S.Holmes).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Incomplete Pass,Deep,20,0,0,right,1,V.Fuller,NA,None,0,NA,NA,NA,00-0024240,0,NA,NA,NA,S.Holmes,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.04828399148694074,0.21024685616051003,0.006338620057032024,0.3124318733584315,0.16208297484820372,0.00394925215730539,0.2566664319315767,0,0,-0.5396284697243554,-2.87268555113862,3.165752874119656,-6.038438425258276,0.45608906745321753,0.5439109325467825,0.4213194269869007,0.5786805730130993,0.45608906745321753,-0.03476964046631681,0.09636377405086183,-0.13113341451717864,2009
2009-09-10,2009091000,8,1,1,00:06,1,2706,6,PIT,44,44,10,1,0,0,TEN,PIT,(:06) C.Johnson up the middle to PIT 43 for 1 yard (B.Keisel; A.Smith).,1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Johnson,00-0026164,1,middle,NA,NA,None,0,NA,NA,NA,B.Keisel,A.Smith,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.022663127177868437,0.06768933519971208,2.803448410561902e-4,0.10180663565644642,0.32715937224132563,0.0031394490339530625,0.477261735849638,0,0,3.412314020862975,-0.4319759110809507,NA,NA,0.4213194269869007,0.5786805730130993,0.436098201259998,0.563901798740002,0.5786805730130993,-0.014778774273097262,NA,NA,2009
2009-09-10,2009091000,8,1,NA,00:00,0,2700,6,PIT,44,44,0,1,0,0,,NA,END QUARTER 1,1,0,0,0,NA,NA,NA,0,0,NA,Quarter End,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,PIT,TEN,0,None,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
2009-09-10,2009091000,8,2,2,15:00,15,2700,0,PIT,43,43,9,12,0,1,TEN,PIT,(15:00) K.Collins pass short right to C.Johnson to PIT 32 for 11 yards (K.Fox).,1,11,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,0,11,0,right,0,NA,NA,None,0,NA,NA,C.Johnson,00-0026164,1,NA,NA,NA,K.Fox,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.02452133825534562,0.07768636863190254,4.873495525252196e-4,0.11820184410925166,0.34872955543523254,0.00340373017367021,0.4269698138420723,0,0,2.9803381097820245,1.0228436602618491,-0.8337437999755299,1.856587460237379,0.436098201259998,0.563901798740002,0.4019506560713042,0.5980493439286958,0.563901798740002,0.034147545188693784,-0.027297695988295345,0.06144524117698913,2009
2009-09-10,2009091000,8,2,1,14:22,15,2662,38,PIT,32,32,10,10,0,0,TEN,PIT,(14:22) C.Johnson left tackle to PIT 34 for -2 yards (J.Harrison).,1,-2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Johnson,00-0026164,1,left,tackle,NA,None,0,NA,NA,NA,J.Harrison,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.018947826625656614,0.04644349227688206,9.310035387952625e-5,0.06961327030803956,0.3525116727915491,0.0028556284288087943,0.5095350092151844,0,0,4.003181770043874,-0.6302597120014255,NA,NA,0.4019506560713042,0.5980493439286958,0.42406840969219706,0.5759315903078029,0.5980493439286958,-0.022117753620892855,NA,NA,2009
2009-09-10,2009091000,8,2,2,13:49,14,2629,33,PIT,34,34,12,10,0,0,TEN,PIT,(13:49) K.Collins pass incomplete short right to C.Johnson (L.Woodley).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Incomplete Pass,Short,0,0,0,right,0,NA,NA,None,0,NA,NA,C.Johnson,00-0026164,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.02516924540163516,0.060037814838658075,2.557394221285049e-4,0.09185386309315646,0.386605299991103,0.0031676275383530975,0.43291040971496564,0,0,3.372922058042448,-0.8013003005766199,-0.8013822595679843,8.195899136431706e-5,0.42406840969219706,0.5759315903078029,0.45082050942929464,0.5491794905707054,0.5759315903078029,-0.02675209973709758,-0.026753943232483257,1.8434953856782954e-6,2009
2009-09-10,2009091000,8,2,3,13:44,14,2624,5,PIT,34,34,12,0,0,0,TEN,PIT,(13:44) (Shotgun) K.Collins sacked at PIT 44 for -10 yards (J.Farrior).,1,-10,0,0,NA,NA,NA,0,0,NA,Sack,NA,00-0003292,0,NA,NA,0,0,1,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,J.Farrior,NA,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.029072671082959564,0.07524995274292706,3.8134099971858133e-4,0.11870983175874769,0.4462453323138919,0.00440379492973629,0.3259370761720189,0,0,2.571621757465828,-2.0087897506469314,NA,NA,0.45082050942929464,0.5491794905707054,0.5129237567462268,0.48707624325377313,0.5491794905707054,-0.06210324731693223,NA,NA,2009
2009-09-10,2009091000,8,2,4,13:13,14,2593,31,PIT,44,44,22,0,0,1,TEN,PIT,"(13:13) (Punt formation) C.Hentrich punts 39 yards to PIT 5, Center-K.Amato, fair catch by S.Logan.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,S.Logan,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.05483192421636511,0.14039768686882312,0.0017603117590112667,0.20267023630387188,0.44161193844273583,0.0059387574244131654,0.15278914498477966,0,0,0.5628320068188966,0.20125830328396477,NA,NA,0.5129237567462268,0.48707624325377313,0.44764482477337725,0.5523551752266227,0.48707624325377313,0.06527893197284956,NA,NA,2009
2009-09-10,2009091000,9,2,1,13:04,14,2584,9,PIT,5,95,10,8,0,0,PIT,TEN,"(13:04) B.Roethlisberger pass short left to H.Miller to PIT 13 for 8 yards (C.Hope, C.Finnegan).",1,8,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,5,3,0,left,0,NA,NA,None,0,NA,NA,H.Miller,00-0023465,1,NA,NA,NA,C.Hope,C.Finnegan,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.10240107544163961,0.20196620762336154,0.0181911735535026,0.3046350058091037,0.14622519711224896,0.002821854803959752,0.22375948565618395,0,0,-0.7640903101028613,0.7842165003867039,0.05994313157650355,0.7242733688102003,0.44764482477337736,0.5523551752266227,0.4720687622498936,0.5279312377501064,0.44764482477337736,0.024423937476516222,0.0018909673617868994,0.022532970114729323,2009
2009-09-10,2009091000,9,2,2,12:23,13,2543,41,PIT,13,87,2,8,0,0,PIT,TEN,(12:23) W.Parker right guard to PIT 13 for no gain (N.Harper; J.Kearse).,1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,right,guard,NA,None,0,NA,NA,NA,N.Harper,J.Kearse,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.11243552646824387,0.18242198846414123,0.007418063377835532,0.26451511534826544,0.14561528179890196,0.0032339854650388794,0.2843600390775731,0,0,0.02012619028384255,-0.6508413715273254,NA,NA,0.4720687622498936,0.5279312377501064,0.45452571166558636,0.5454742883344137,0.4720687622498936,-0.017543050584307218,NA,NA,2009
2009-09-10,2009091000,9,2,3,11:39,12,2499,44,PIT,13,87,2,16,0,1,PIT,TEN,(11:39) (Shotgun) B.Roethlisberger pass short right to H.Miller to PIT 21 for 8 yards (D.Thornton).,1,8,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,5,3,0,right,0,NA,NA,None,0,NA,NA,H.Miller,00-0023465,1,NA,NA,NA,D.Thornton,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.12105617540665872,0.21008724956959496,0.00994637865202483,0.2981978540489711,0.10124561216407302,0.002635928898162425,0.25683080126051505,0,0,-0.6307151812434828,1.3028210723582927,1.040236596502898,0.2625844758553948,0.45452571166558636,0.5454742883344137,0.4960174448291855,0.5039825551708146,0.45452571166558636,0.041491733163599165,0.03142656662428922,0.010065166539309944,2009
2009-09-10,2009091000,9,2,1,10:59,11,2459,40,PIT,21,79,10,25,0,0,PIT,TEN,"(10:59) B.Roethlisberger pass short left to S.Holmes to PIT 30 for 9 yards (C.Finnegan, S.Tulloch).",1,9,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,9,0,0,left,0,NA,NA,None,0,NA,NA,S.Holmes,00-0024240,1,NA,NA,NA,C.Finnegan,S.Tulloch,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.1279279525274831,0.14807851498050295,0.005063592901940611,0.22177745007266866,0.19652413997949,0.00301201886699837,0.29761633067091625,0,0,0.6721058911148099,1.1522439866484995,1.1522439866484995,0,0.4960174448291855,0.5039825551708145,0.5345177493676739,0.46548225063232607,0.4960174448291855,0.038500304538488406,0.038500304538488406,0,2009
2009-09-10,2009091000,9,2,2,10:19,11,2419,40,PIT,30,70,1,33,0,0,PIT,TEN,"(10:19) W.Parker right guard to PIT 35 for 5 yards (M.Griffin, T.Brown). PENALTY on PIT-H.Ward, Offensive Holding, 10 yards, enforced at PIT 35.",1,5,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,right,guard,NA,None,0,NA,NA,NA,M.Griffin,T.Brown,NA,NA,0,NA,NA,0,0,NA,1,PIT,NA,H.Ward,10,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.1308796917661647,0.11520999135636469,0.0018378287461152912,0.16441674755874441,0.1933296888641576,0.0031397372631602207,0.3911863144452931,0,0,1.8243498777633094,-1.2506249085674381,NA,NA,0.5345177493676739,0.46548225063232607,0.4983241304767586,0.5016758695232414,0.5345177493676739,-0.036193618890915324,NA,NA,2009
2009-09-10,2009091000,9,2,2,09:54,10,2394,25,PIT,25,75,6,10,0,0,PIT,TEN,"(9:54) B.Roethlisberger pass incomplete deep left to H.Ward. PENALTY on PIT-M.Starks, Offensive Holding, 10 yards, enforced at PIT 25 - No Play.",1,0,0,0,NA,NA,NA,0,0,NA,No Play,B.Roethlisberger,None,1,Incomplete Pass,Deep,0,0,0,left,0,NA,NA,None,0,NA,NA,H.Ward,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,PIT,NA,M.Starks,10,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.15523011617400595,0.1479931737495844,0.004039720921523658,0.21908989204886672,0.18501619014882514,0.0032103485034191198,0.285420558453775,0,0,0.5737249691958712,-1.247431353538609,NA,NA,0.4983241304767586,0.5016758695232414,0.46175748551893275,0.5382425144810672,0.4983241304767586,-0.036566644957825856,NA,NA,2009
2009-09-10,2009091000,9,2,2,09:43,10,2383,11,PIT,15,85,16,33,0,1,PIT,TEN,(9:43) (Shotgun) B.Roethlisberger pass deep right to S.Holmes to PIT 33 for 18 yards (N.Harper; M.Griffin) [W.Hayes].,1,18,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Complete,Deep,17,1,1,right,0,NA,NA,None,0,NA,NA,S.Holmes,00-0024240,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.1797099701949805,0.18426229879576994,0.009577942195888128,0.2778969735091,0.14534984981506102,0.0029910193739075084,0.2002119461152928,0,0,-0.6737063843427378,2.2950519521431643,2.2423256321707292,0.05272631997243504,0.46175748551893275,0.5382425144810672,0.5354976908037629,0.4645023091962371,0.46175748551893275,0.07374020528483011,0.0685019107614861,0.0052382945233440115,2009
2009-09-10,2009091000,9,2,1,08:59,9,2339,44,PIT,33,67,10,33,0,0,PIT,TEN,"(8:59) W.Parker right tackle to PIT 34 for 1 yard (K.Bulluck, W.Hayes).",1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,right,tackle,NA,None,0,NA,NA,NA,K.Bulluck,W.Hayes,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.15565463916689215,0.10859312498587832,0.0017953167585139373,0.16161778773400737,0.22742454936290962,0.002927126323635476,0.3419874556681631,0,0,1.6213455678004267,-0.5104252051945251,NA,NA,0.5354976908037629,0.46450230919623714,0.5234060470424227,0.47659395295757734,0.5354976908037629,-0.012091643761340198,NA,NA,2009
2009-09-10,2009091000,9,2,2,08:18,9,2298,41,PIT,34,66,9,33,0,0,PIT,TEN,(8:18) W.Parker left end to PIT 38 for 4 yards (C.Finnegan).,1,4,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,left,end,NA,None,0,NA,NA,NA,C.Finnegan,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.18331329652751777,0.1202089558799927,0.0022710806015417175,0.17922755076740066,0.21464765118553167,0.003116192400387209,0.29721527263762837,0,0,1.1109203626059017,-0.2170154918908913,NA,NA,0.5234060470424227,0.47659395295757734,0.520211201318104,0.47978879868189594,0.5234060470424227,-0.003194845724318607,NA,NA,2009
2009-09-10,2009091000,9,2,3,07:32,8,2252,46,PIT,38,62,5,33,0,0,PIT,TEN,(7:32) (Shotgun) B.Roethlisberger pass incomplete short left to M.Moore (M.Griffin).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Incomplete Pass,Short,8,0,0,left,0,NA,NA,None,0,NA,NA,M.Moore,00-0022217,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.20535211682553958,0.12498112156974629,0.0020546933127425448,0.18456457262226084,0.2000321155456036,0.003258875420000195,0.279756504704107,0,0,0.8939048707150103,-1.4655559768282196,1.58649331458682,-3.05204929141504,0.520211201318104,0.47978879868189594,0.4761737405336906,0.5238262594663095,0.520211201318104,-0.04403746078441345,0.05014844932487905,-0.0941859101092925,2009
2009-09-10,2009091000,9,2,4,07:25,8,2245,7,PIT,38,62,5,33,0,1,PIT,TEN,"(7:25) (Punt formation) D.Sepulveda punts 46 yards to TEN 16, Center-G.Warren. C.Finnegan to TEN 27 for 11 yards (R.Mundy).",1,11,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,C.Finnegan,NA,R.Mundy,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.24428027308569403,0.17442569551775047,0.002901300293197733,0.2520753266864784,0.13510620857707833,0.004368225755610869,0.18684297008418993,0,0,-0.5716511061132092,-0.4957515212907646,NA,NA,0.4761737405336906,0.5238262594663095,0.47342884747210845,0.5265711525278916,0.4761737405336906,-0.0027448930615821543,NA,NA,2009
2009-09-10,2009091000,10,2,1,07:14,8,2234,11,TEN,27,73,10,60,0,0,TEN,PIT,"(7:14) K.Collins pass incomplete short left. Pressure by #92 J. Harrison, #99 Keisel.",1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Incomplete Pass,Short,3,0,0,left,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.24315266870233684,0.11179692100212639,0.0026517701324494784,0.16587176138123805,0.18835278669291605,0.0026155488714725175,0.2855585432174607,0,0,1.0674026274039738,-0.5776837611793146,-0.21106915538433713,-0.3666146057949775,0.47342884747210845,0.5265711525278916,0.4906802721359791,0.5093197278640209,0.5265711525278916,-0.01725142466387064,-0.006162905419164644,-0.011088519244705997,2009
2009-09-10,2009091000,10,2,2,07:07,8,2227,7,TEN,27,73,10,4,0,0,TEN,PIT,(7:07) L.White up the middle to TEN 31 for 4 yards (K.Fox).,1,4,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.White,00-0024260,1,middle,NA,NA,None,0,NA,NA,NA,K.Fox,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.25575091735507927,0.12919577961299103,0.00347669047388085,0.19225058452156313,0.17277167976139435,0.002836359909497546,0.24371798836559394,0,0,0.4897188662246592,-0.22081701213114524,NA,NA,0.4906802721359791,0.5093197278640209,0.4960678459454485,0.5039321540545515,0.5093197278640209,-0.005387573809469415,NA,NA,2009
2009-09-10,2009091000,10,2,3,06:31,7,2191,36,TEN,31,69,6,12,0,1,TEN,PIT,(6:31) (Shotgun) K.Collins pass short left to N.Washington to TEN 39 for 8 yards (D.Townsend).,1,8,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,4,4,0,left,0,NA,NA,None,0,NA,NA,N.Washington,00-0023367,1,NA,NA,NA,D.Townsend,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.27281723127163116,0.13638551301618035,0.0030239440223062356,0.19987783979482787,0.1542319772367012,0.0030178469136225208,0.23064564774473056,0,0,0.26890185409351397,1.57730273374854,-0.7232767770110633,2.3005795107596034,0.4960678459454485,0.5039321540545515,0.4469542825636963,0.5530457174363037,0.5039321540545515,0.04911356338175221,-0.02185670923032651,0.07097027261207872,2009
2009-09-10,2009091000,10,2,1,05:54,6,2154,37,TEN,39,61,10,15,0,0,TEN,PIT,(5:54) L.White left tackle to TEN 42 for 3 yards (B.Keisel; K.Fox).,1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.White,00-0024260,1,left,tackle,NA,None,0,NA,NA,NA,B.Keisel,K.Fox,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.2508978996464883,0.08179275815391025,9.385267496415979e-4,0.12077492282310898,0.2169012682049347,0.0025363600006774187,0.3261582644212388,0,0,1.8462045878420539,-0.23545905269457967,NA,NA,0.4469542825636963,0.5530457174363037,0.45460259496818534,0.5453974050318147,0.5530457174363037,-0.007648312404489044,NA,NA,2009
2009-09-10,2009091000,10,2,2,05:19,6,2119,35,TEN,42,58,7,15,0,0,TEN,PIT,"(5:19) K.Collins pass incomplete short middle to J.Gage. Penalty on TEN-N.Washington, Illegal Formation, offsetting, enforced at TEN 42 - No Play. Penalty on PIT-T.Polamalu, Defensive Pass Interference, offsetting.",1,0,0,0,NA,NA,NA,0,0,NA,No Play,K.Collins,None,1,Incomplete Pass,Short,0,0,0,middle,0,NA,NA,None,0,NA,NA,J.Gage,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.27680572706883305,0.08398707491120419,0.0010324741371164213,0.12392065524939234,0.2135766235775563,0.0026511382445773986,0.29802630681132036,0,0,1.6107455351474742,-0.0129474717823026,NA,NA,0.45460259496818534,0.5453974050318147,0.4551474775921367,0.5448525224078633,0.5453974050318147,-5.448826239513593e-4,NA,NA,2009
